frame,track_id,x1,y1,x2,y2,confidence,class,total_cars_in_frame
22,41,515,101,543,120,0.8459434509277344,car,26
22,48,281,254,333,277,0.8459434509277344,car,26
22,52,255,281,318,300,0.8459434509277344,car,26
22,60,518,73,535,82,0.8459434509277344,car,26
22,66,481,71,498,81,0.8459434509277344,car,26
22,70,416,56,431,66,0.8459434509277344,car,26
22,78,479,310,493,324,0.8459434509277344,car,26
22,79,255,310,303,339,0.8459434509277344,car,26
22,89,333,289,386,317,0.8459434509277344,car,26
22,90,426,273,453,302,0.8459434509277344,car,26
22,91,409,389,450,411,0.8459434509277344,car,26
22,92,478,86,494,103,0.8459434509277344,car,26
22,97,455,384,493,402,0.8459434509277344,car,26
22,109,529,246,631,326,0.8459434509277344,car,26
22,110,459,69,475,78,0.8459434509277344,car,26
22,111,565,120,584,134,0.8459434509277344,car,26
22,112,385,292,442,331,0.8459434509277344,car,26
22,118,499,105,513,117,0.8459434509277344,car,26
22,131,266,304,305,327,0.8459434509277344,car,26
23,8,560,115,574,124,0.7682085633277893,car,33
23,14,497,95,512,108,0.7682085633277893,car,33
23,16,536,97,565,120,0.7682085633277893,car,33
23,19,415,50,428,60,0.7682085633277893,car,33
23,25,347,221,369,244,0.7682085633277893,car,33
23,29,521,80,540,105,0.7682085633277893,car,33
23,32,256,346,326,381,0.7682085633277893,car,33
23,38,466,291,500,312,0.7682085633277893,car,33
23,40,600,340,671,421,0.7682085633277893,car,33
23,41,516,101,544,120,0.7682085633277893,car,33
23,48,282,255,333,277,0.7682085633277893,car,33
23,52,255,280,318,300,0.7682085633277893,car,33
23,60,522,73,540,82,0.7682085633277893,car,33
23,66,487,72,505,81,0.7682085633277893,car,33
23,70,416,56,431,66,0.7682085633277893,car,33
23,78,479,310,493,324,0.7682085633277893,car,33
23,79,257,314,299,339,0.7682085633277893,car,33
23,89,334,289,387,318,0.7682085633277893,car,33
23,90,429,280,456,310,0.7682085633277893,car,33
23,91,409,389,450,411,0.7682085633277893,car,33
23,92,479,86,495,102,0.7682085633277893,car,33
23,97,455,384,493,402,0.7682085633277893,car,33
23,100,615,235,633,256,0.7682085633277893,car,33
23,109,528,249,639,335,0.7682085633277893,car,33
23,110,463,70,480,79,0.7682085633277893,car,33
23,111,565,121,584,134,0.7682085633277893,car,33
23,112,384,293,446,336,0.7682085633277893,car,33
23,118,498,106,511,117,0.7682085633277893,car,33
23,120,438,25,453,38,0.7682085633277893,car,33
23,131,265,304,303,327,0.7682085633277893,car,33
23,137,518,218,544,247,0.7682085633277893,car,33
23,139,629,300,680,369,0.7682085633277893,car,33
23,140,657,370,694,401,0.7682085633277893,car,33
24,8,560,115,574,124,0.7682085633277893,car,29
24,14,497,95,512,108,0.7682085633277893,car,29
24,16,536,97,565,120,0.7682085633277893,car,29
24,19,415,50,428,60,0.7682085633277893,car,29
24,25,347,221,369,244,0.7682085633277893,car,29
24,29,520,80,540,105,0.7682085633277893,car,29
24,32,256,346,326,381,0.7682085633277893,car,29
24,38,468,292,498,312,0.7682085633277893,car,29
24,40,599,340,670,421,0.7682085633277893,car,29
24,41,516,101,544,120,0.7682085633277893,car,29
24,48,282,255,333,277,0.7682085633277893,car,29
24,52,255,280,318,300,0.7682085633277893,car,29
24,66,489,72,507,82,0.7682085633277893,car,29
24,78,479,310,493,324,0.7682085633277893,car,29
24,79,258,315,297,339,0.7682085633277893,car,29
24,89,334,290,387,318,0.7682085633277893,car,29
24,90,429,282,457,313,0.7682085633277893,car,29
24,91,409,389,450,411,0.7682085633277893,car,29
24,92,479,86,495,102,0.7682085633277893,car,29
24,97,455,384,493,403,0.7682085633277893,car,29
24,100,615,235,633,256,0.7682085633277893,car,29
24,110,464,70,482,79,0.7682085633277893,car,29
24,111,565,121,584,134,0.7682085633277893,car,29
24,118,497,106,511,117,0.7682085633277893,car,29
24,120,437,25,452,37,0.7682085633277893,car,29
24,131,264,304,303,327,0.7682085633277893,car,29
24,137,519,220,545,249,0.7682085633277893,car,29
24,139,631,301,683,372,0.7682085633277893,car,29
24,140,658,370,693,401,0.7682085633277893,car,29
25,8,560,115,574,124,0.7387393116950989,car,31
25,14,498,95,512,107,0.7387393116950989,car,31
25,16,535,97,565,120,0.7387393116950989,car,31
25,19,416,51,428,60,0.7387393116950989,car,31
25,25,347,221,369,244,0.7387393116950989,car,31
25,29,520,80,540,105,0.7387393116950989,car,31
25,32,256,345,326,381,0.7387393116950989,car,31
25,38,471,293,498,311,0.7387393116950989,car,31
25,40,615,361,668,421,0.7387393116950989,car,31
25,41,515,101,543,120,0.7387393116950989,car,31
25,48,282,255,333,277,0.7387393116950989,car,31
25,52,256,280,318,300,0.7387393116950989,car,31
25,66,493,73,510,82,0.7387393116950989,car,31
25,78,480,311,493,323,0.7387393116950989,car,31
25,79,258,316,297,339,0.7387393116950989,car,31
25,89,337,290,389,317,0.7387393116950989,car,31
25,90,433,292,461,323,0.7387393116950989,car,31
25,91,409,389,450,411,0.7387393116950989,car,31
25,92,479,86,494,102,0.7387393116950989,car,31
25,97,455,384,493,402,0.7387393116950989,car,31
25,100,615,235,634,256,0.7387393116950989,car,31
25,110,470,70,488,80,0.7387393116950989,car,31
25,111,564,121,583,134,0.7387393116950989,car,31
25,115,634,301,667,381,0.7387393116950989,car,31
25,118,495,106,509,117,0.7387393116950989,car,31
25,120,436,24,450,36,0.7387393116950989,car,31
25,131,264,304,303,326,0.7387393116950989,car,31
25,137,520,222,547,252,0.7387393116950989,car,31
25,139,643,300,682,350,0.7387393116950989,car,31
25,140,659,372,693,401,0.7387393116950989,car,31
25,145,601,342,640,380,0.7387393116950989,car,31
26,14,498,95,512,107,0.7387393116950989,car,26
26,19,416,51,428,60,0.7387393116950989,car,26
26,25,347,221,369,244,0.7387393116950989,car,26
26,32,256,345,326,381,0.7387393116950989,car,26
26,38,472,293,497,311,0.7387393116950989,car,26
26,40,621,369,668,421,0.7387393116950989,car,26
26,41,515,101,543,120,0.7387393116950989,car,26
26,48,281,255,332,277,0.7387393116950989,car,26
26,52,256,280,317,300,0.7387393116950989,car,26
26,66,495,73,511,82,0.7387393116950989,car,26
26,78,480,311,493,323,0.7387393116950989,car,26
26,79,258,316,297,339,0.7387393116950989,car,26
26,89,338,290,390,317,0.7387393116950989,car,26
26,90,434,295,462,327,0.7387393116950989,car,26
26,91,409,389,450,411,0.7387393116950989,car,26
26,92,479,86,494,102,0.7387393116950989,car,26
26,97,454,384,493,402,0.7387393116950989,car,26
26,100,615,235,634,256,0.7387393116950989,car,26
26,110,472,70,490,80,0.7387393116950989,car,26
26,111,564,121,583,134,0.7387393116950989,car,26
26,115,635,302,668,383,0.7387393116950989,car,26
26,118,494,106,509,117,0.7387393116950989,car,26
26,131,264,304,303,326,0.7387393116950989,car,26
26,139,647,299,681,341,0.7387393116950989,car,26
26,140,659,373,692,401,0.7387393116950989,car,26
26,145,602,342,641,380,0.7387393116950989,car,26
27,8,560,116,574,124,0.8291049003601074,car,27
27,14,498,95,512,106,0.8291049003601074,car,27
27,19,416,51,428,60,0.8291049003601074,car,27
27,25,347,221,369,244,0.8291049003601074,car,27
27,32,256,345,326,381,0.8291049003601074,car,27
27,38,474,294,498,311,0.8291049003601074,car,27
27,40,610,347,679,425,0.8291049003601074,car,27
27,41,515,101,543,120,0.8291049003601074,car,27
27,48,278,255,328,277,0.8291049003601074,car,27
27,52,256,280,317,300,0.8291049003601074,car,27
27,66,504,73,520,82,0.8291049003601074,car,27
27,78,479,310,493,323,0.8291049003601074,car,27
27,79,256,312,300,339,0.8291049003601074,car,27
27,89,344,290,395,316,0.8291049003601074,car,27
27,90,435,298,464,331,0.8291049003601074,car,27
27,91,407,389,445,410,0.8291049003601074,car,27
27,92,479,86,494,101,0.8291049003601074,car,27
27,97,455,384,493,402,0.8291049003601074,car,27
27,100,615,235,633,255,0.8291049003601074,car,27
27,110,477,71,496,81,0.8291049003601074,car,27
27,111,564,120,583,134,0.8291049003601074,car,27
27,115,649,320,682,395,0.8291049003601074,car,27
27,118,491,106,507,116,0.8291049003601074,car,27
27,131,264,304,303,325,0.8291049003601074,car,27
27,139,652,299,676,326,0.8291049003601074,car,27
27,140,660,374,692,401,0.8291049003601074,car,27
27,145,604,343,640,378,0.8291049003601074,car,27
28,8,560,116,574,124,0.8291049003601074,car,23
28,14,498,95,512,105,0.8291049003601074,car,23
28,19,416,51,428,61,0.8291049003601074,car,23
28,25,347,221,369,244,0.8291049003601074,car,23
28,32,256,345,326,381,0.8291049003601074,car,23
28,40,607,341,681,427,0.8291049003601074,car,23
28,41,514,101,543,120,0.8291049003601074,car,23
28,48,277,255,326,277,0.8291049003601074,car,23
28,52,257,280,316,300,0.8291049003601074,car,23
28,66,507,73,524,82,0.8291049003601074,car,23
28,78,479,310,493,323,0.8291049003601074,car,23
28,79,256,311,301,339,0.8291049003601074,car,23
28,89,347,290,397,316,0.8291049003601074,car,23
28,91,406,389,443,409,0.8291049003601074,car,23
28,92,480,86,494,101,0.8291049003601074,car,23
28,100,615,235,633,255,0.8291049003601074,car,23
28,110,479,71,498,81,0.8291049003601074,car,23
28,111,564,120,583,134,0.8291049003601074,car,23
28,115,654,327,688,400,0.8291049003601074,car,23
28,118,490,105,507,116,0.8291049003601074,car,23
28,131,264,304,303,325,0.8291049003601074,car,23
28,139,658,299,675,319,0.8291049003601074,car,23
28,145,604,344,641,378,0.8291049003601074,car,23
29,8,560,116,574,124,0.8167169690132141,car,26
29,14,496,95,514,110,0.8167169690132141,car,26
29,19,416,51,428,61,0.8167169690132141,car,26
29,25,347,221,369,244,0.8167169690132141,car,26
29,29,520,80,540,105,0.8167169690132141,car,26
29,32,257,346,326,381,0.8167169690132141,car,26
29,40,606,338,683,428,0.8167169690132141,car,26
29,41,514,101,544,120,0.8167169690132141,car,26
29,48,277,255,326,277,0.8167169690132141,car,26
29,52,253,277,321,299,0.8167169690132141,car,26
29,59,416,51,430,64,0.8167169690132141,car,26
29,66,514,74,530,82,0.8167169690132141,car,26
29,78,479,310,493,323,0.8167169690132141,car,26
29,79,255,306,308,339,0.8167169690132141,car,26
29,89,349,289,400,315,0.8167169690132141,car,26
29,91,406,389,442,409,0.8167169690132141,car,26
29,92,480,85,494,101,0.8167169690132141,car,26
29,100,615,235,633,255,0.8167169690132141,car,26
29,110,485,71,503,81,0.8167169690132141,car,26
29,111,564,120,583,134,0.8167169690132141,car,26
29,115,662,335,697,405,0.8167169690132141,car,26
29,118,485,104,504,115,0.8167169690132141,car,26
29,119,503,89,512,96,0.8167169690132141,car,26
29,131,263,304,303,325,0.8167169690132141,car,26
29,145,604,343,641,377,0.8167169690132141,car,26
29,155,566,263,618,345,0.8167169690132141,car,26
30,8,560,116,574,124,0.8167169690132141,car,17
30,14,496,96,515,111,0.8167169690132141,car,17
30,29,520,80,540,105,0.8167169690132141,car,17
30,32,258,346,326,381,0.8167169690132141,car,17
30,41,514,101,544,121,0.8167169690132141,car,17
30,52,252,276,322,299,0.8167169690132141,car,17
30,59,416,51,430,64,0.8167169690132141,car,17
30,66,516,74,532,82,0.8167169690132141,car,17
30,79,255,304,310,339,0.8167169690132141,car,17
30,89,350,289,401,315,0.8167169690132141,car,17
30,92,480,85,494,101,0.8167169690132141,car,17
30,110,487,72,505,81,0.8167169690132141,car,17
30,115,664,338,701,407,0.8167169690132141,car,17
30,118,483,103,502,115,0.8167169690132141,car,17
30,119,503,89,512,96,0.8167169690132141,car,17
30,145,604,343,641,377,0.8167169690132141,car,17
30,155,567,265,618,347,0.8167169690132141,car,17
31,8,560,116,574,124,0.8201327919960022,car,22
31,14,497,98,514,112,0.8201327919960022,car,22
31,19,417,52,429,62,0.8201327919960022,car,22
31,24,638,301,665,347,0.8201327919960022,car,22
31,29,520,80,540,105,0.8201327919960022,car,22
31,32,258,346,326,381,0.8201327919960022,car,22
31,41,513,100,544,120,0.8201327919960022,car,22
31,52,251,275,323,299,0.8201327919960022,car,22
31,59,417,50,431,64,0.8201327919960022,car,22
31,66,521,74,535,82,0.8201327919960022,car,22
31,79,258,312,302,339,0.8201327919960022,car,22
31,89,349,289,402,315,0.8201327919960022,car,22
31,92,479,85,493,101,0.8201327919960022,car,22
31,110,493,72,510,81,0.8201327919960022,car,22
31,115,680,360,712,416,0.8201327919960022,car,22
31,118,479,102,500,114,0.8201327919960022,car,22
31,119,503,89,512,97,0.8201327919960022,car,22
31,145,604,343,641,377,0.8201327919960022,car,22
31,155,568,266,619,348,0.8201327919960022,car,22
31,161,461,233,515,255,0.8201327919960022,car,22
31,165,638,386,678,440,0.8201327919960022,car,22
31,168,475,310,530,341,0.8201327919960022,car,22
32,8,560,116,575,124,0.8201327919960022,car,18
32,14,497,99,514,113,0.8201327919960022,car,18
32,19,417,52,429,62,0.8201327919960022,car,18
32,24,638,301,665,347,0.8201327919960022,car,18
32,32,258,346,326,381,0.8201327919960022,car,18
32,41,513,100,544,120,0.8201327919960022,car,18
32,70,419,59,430,66,0.8201327919960022,car,18
32,79,259,315,298,339,0.8201327919960022,car,18
32,89,349,289,403,315,0.8201327919960022,car,18
32,92,479,85,493,101,0.8201327919960022,car,18
32,110,495,73,512,81,0.8201327919960022,car,18
32,115,686,368,715,419,0.8201327919960022,car,18
32,118,478,101,499,114,0.8201327919960022,car,18
32,119,503,89,513,97,0.8201327919960022,car,18
32,145,603,342,641,377,0.8201327919960022,car,18
32,161,461,234,513,255,0.8201327919960022,car,18
32,165,638,387,678,441,0.8201327919960022,car,18
32,168,475,310,530,341,0.8201327919960022,car,18
33,8,560,116,575,124,0.8406974673271179,car,22
33,14,497,98,514,113,0.8406974673271179,car,22
33,19,416,51,429,62,0.8406974673271179,car,22
33,24,638,301,665,347,0.8406974673271179,car,22
33,32,258,346,326,381,0.8406974673271179,car,22
33,41,513,99,543,120,0.8406974673271179,car,22
33,70,420,59,430,66,0.8406974673271179,car,22
33,78,479,310,493,323,0.8406974673271179,car,22
33,79,259,316,297,339,0.8406974673271179,car,22
33,87,632,289,761,433,0.8406974673271179,car,22
33,89,349,288,403,316,0.8406974673271179,car,22
33,92,480,85,494,101,0.8406974673271179,car,22
33,100,615,235,634,255,0.8406974673271179,car,22
33,110,499,70,522,82,0.8406974673271179,car,22
33,115,691,375,720,425,0.8406974673271179,car,22
33,118,475,101,495,113,0.8406974673271179,car,22
33,119,502,89,513,97,0.8406974673271179,car,22
33,145,603,343,642,379,0.8406974673271179,car,22
33,161,462,238,505,255,0.8406974673271179,car,22
33,165,642,393,679,441,0.8406974673271179,car,22
33,168,475,310,531,342,0.8406974673271179,car,22
33,172,597,192,610,206,0.8406974673271179,car,22
34,8,560,116,575,124,0.8406974673271179,car,20
34,14,497,98,514,113,0.8406974673271179,car,20
34,19,416,51,430,62,0.8406974673271179,car,20
34,24,638,301,665,346,0.8406974673271179,car,20
34,32,258,346,326,381,0.8406974673271179,car,20
34,41,513,99,543,120,0.8406974673271179,car,20
34,70,420,59,430,66,0.8406974673271179,car,20
34,78,479,310,493,323,0.8406974673271179,car,20
34,79,259,316,296,339,0.8406974673271179,car,20
34,87,635,292,763,436,0.8406974673271179,car,20
34,89,348,288,403,316,0.8406974673271179,car,20
34,92,480,85,494,101,0.8406974673271179,car,20
34,100,615,235,634,255,0.8406974673271179,car,20
34,110,501,69,526,82,0.8406974673271179,car,20
34,118,473,100,493,112,0.8406974673271179,car,20
34,119,502,89,513,97,0.8406974673271179,car,20
34,145,602,343,642,379,0.8406974673271179,car,20
34,161,462,239,503,255,0.8406974673271179,car,20
34,165,643,395,679,441,0.8406974673271179,car,20
34,172,596,192,608,205,0.8406974673271179,car,20
35,8,560,116,575,124,0.8328348994255066,car,28
35,14,496,97,514,113,0.8328348994255066,car,28
35,16,535,96,567,121,0.8328348994255066,car,28
35,19,416,51,430,62,0.8328348994255066,car,28
35,24,638,301,665,347,0.8328348994255066,car,28
35,29,520,80,540,104,0.8328348994255066,car,28
35,32,258,346,327,381,0.8328348994255066,car,28
35,41,512,98,542,119,0.8328348994255066,car,28
35,45,770,336,811,376,0.8328348994255066,car,28
35,48,281,255,332,277,0.8328348994255066,car,28
35,58,552,248,583,270,0.8328348994255066,car,28
35,70,420,59,430,66,0.8328348994255066,car,28
35,78,479,310,494,324,0.8328348994255066,car,28
35,79,256,308,307,339,0.8328348994255066,car,28
35,87,638,295,769,441,0.8328348994255066,car,28
35,89,347,288,405,316,0.8328348994255066,car,28
35,92,479,85,493,101,0.8328348994255066,car,28
35,100,615,235,634,255,0.8328348994255066,car,28
35,110,504,69,530,82,0.8328348994255066,car,28
35,111,558,116,585,135,0.8328348994255066,car,28
35,118,473,99,492,111,0.8328348994255066,car,28
35,119,502,89,513,97,0.8328348994255066,car,28
35,145,602,344,644,383,0.8328348994255066,car,28
35,161,462,240,500,255,0.8328348994255066,car,28
35,165,646,400,679,441,0.8328348994255066,car,28
35,172,596,192,606,203,0.8328348994255066,car,28
35,180,417,255,459,323,0.8328348994255066,car,28
35,181,257,277,316,300,0.8328348994255066,car,28
36,14,496,96,514,113,0.8328348994255066,car,20
36,16,536,96,567,122,0.8328348994255066,car,20
36,24,638,301,665,347,0.8328348994255066,car,20
36,29,520,80,540,104,0.8328348994255066,car,20
36,32,258,346,327,381,0.8328348994255066,car,20
36,41,511,98,542,119,0.8328348994255066,car,20
36,45,771,336,812,375,0.8328348994255066,car,20
36,48,281,255,332,277,0.8328348994255066,car,20
36,58,552,248,584,270,0.8328348994255066,car,20
36,78,479,310,494,324,0.8328348994255066,car,20
36,79,255,305,310,339,0.8328348994255066,car,20
36,89,347,287,405,317,0.8328348994255066,car,20
36,92,479,85,493,101,0.8328348994255066,car,20
36,100,615,235,634,255,0.8328348994255066,car,20
36,111,558,116,585,135,0.8328348994255066,car,20
36,118,473,98,492,110,0.8328348994255066,car,20
36,145,602,344,644,384,0.8328348994255066,car,20
36,165,647,402,679,441,0.8328348994255066,car,20
36,180,415,256,459,325,0.8328348994255066,car,20
36,181,257,277,316,300,0.8328348994255066,car,20
37,14,496,96,515,113,0.8513936400413513,car,23
37,16,536,96,567,122,0.8513936400413513,car,23
37,24,638,301,665,347,0.8513936400413513,car,23
37,25,347,221,369,244,0.8513936400413513,car,23
37,29,520,80,540,104,0.8513936400413513,car,23
37,32,257,345,326,381,0.8513936400413513,car,23
37,41,510,97,542,119,0.8513936400413513,car,23
37,45,777,338,816,375,0.8513936400413513,car,23
37,48,281,255,333,278,0.8513936400413513,car,23
37,58,554,248,586,270,0.8513936400413513,car,23
37,78,478,310,494,324,0.8513936400413513,car,23
37,79,255,304,312,339,0.8513936400413513,car,23
37,89,349,287,407,317,0.8513936400413513,car,23
37,92,479,85,493,101,0.8513936400413513,car,23
37,100,615,234,634,255,0.8513936400413513,car,23
37,111,558,116,585,135,0.8513936400413513,car,23
37,118,473,97,491,109,0.8513936400413513,car,23
37,131,256,315,299,338,0.8513936400413513,car,23
37,145,606,349,646,387,0.8513936400413513,car,23
37,155,567,268,618,351,0.8513936400413513,car,23
37,165,649,405,679,441,0.8513936400413513,car,23
37,180,411,255,461,334,0.8513936400413513,car,23
37,181,256,276,316,300,0.8513936400413513,car,23
38,14,496,96,514,113,0.8513936400413513,car,18
38,16,536,96,567,122,0.8513936400413513,car,18
38,24,638,301,665,347,0.8513936400413513,car,18
38,25,347,221,369,244,0.8513936400413513,car,18
38,32,257,345,326,381,0.8513936400413513,car,18
38,41,510,97,541,119,0.8513936400413513,car,18
38,48,281,255,333,278,0.8513936400413513,car,18
38,78,478,310,494,325,0.8513936400413513,car,18
38,89,349,287,408,316,0.8513936400413513,car,18
38,92,479,85,493,101,0.8513936400413513,car,18
38,100,615,234,634,255,0.8513936400413513,car,18
38,111,558,116,585,135,0.8513936400413513,car,18
38,118,473,97,490,108,0.8513936400413513,car,18
38,131,256,316,299,339,0.8513936400413513,car,18
38,145,607,351,647,388,0.8513936400413513,car,18
38,155,566,269,619,351,0.8513936400413513,car,18
38,180,410,255,461,337,0.8513936400413513,car,18
38,181,256,276,316,300,0.8513936400413513,car,18
39,14,496,96,514,112,0.8719596862792969,car,18
39,16,536,96,567,122,0.8719596862792969,car,18
39,24,637,301,665,347,0.8719596862792969,car,18
39,25,347,222,369,244,0.8719596862792969,car,18
39,32,257,345,326,381,0.8719596862792969,car,18
39,41,509,97,542,119,0.8719596862792969,car,18
39,48,282,255,333,277,0.8719596862792969,car,18
39,78,479,310,494,324,0.8719596862792969,car,18
39,89,351,285,411,315,0.8719596862792969,car,18
39,92,479,85,494,101,0.8719596862792969,car,18
39,100,615,234,634,255,0.8719596862792969,car,18
39,111,558,116,584,135,0.8719596862792969,car,18
39,118,473,96,490,108,0.8719596862792969,car,18
39,131,253,311,303,339,0.8719596862792969,car,18
39,145,606,352,658,402,0.8719596862792969,car,18
39,155,566,268,619,351,0.8719596862792969,car,18
39,180,408,255,461,340,0.8719596862792969,car,18
39,181,256,276,317,299,0.8719596862792969,car,18
40,14,496,96,514,112,0.8719596862792969,car,17
40,24,637,301,665,347,0.8719596862792969,car,17
40,25,347,222,369,244,0.8719596862792969,car,17
40,32,257,345,326,381,0.8719596862792969,car,17
40,41,509,96,541,120,0.8719596862792969,car,17
40,48,282,255,333,277,0.8719596862792969,car,17
40,70,418,57,432,66,0.8719596862792969,car,17
40,78,479,310,494,324,0.8719596862792969,car,17
40,89,352,284,413,314,0.8719596862792969,car,17
40,92,480,85,494,101,0.8719596862792969,car,17
40,100,615,234,634,255,0.8719596862792969,car,17
40,111,558,116,584,135,0.8719596862792969,car,17
40,118,473,96,489,107,0.8719596862792969,car,17
40,131,252,309,304,339,0.8719596862792969,car,17
40,145,606,353,661,407,0.8719596862792969,car,17
40,155,565,267,619,351,0.8719596862792969,car,17
40,181,256,276,317,299,0.8719596862792969,car,17
41,14,497,96,513,112,0.8357957005500793,car,21
41,24,638,301,665,347,0.8357957005500793,car,21
41,25,347,222,369,244,0.8357957005500793,car,21
41,32,257,346,325,381,0.8357957005500793,car,21
41,41,509,96,541,119,0.8357957005500793,car,21
41,48,282,255,333,277,0.8357957005500793,car,21
41,52,255,278,318,300,0.8357957005500793,car,21
41,55,361,56,373,69,0.8357957005500793,car,21
41,70,418,57,432,66,0.8357957005500793,car,21
41,78,479,310,494,324,0.8357957005500793,car,21
41,89,366,285,422,313,0.8357957005500793,car,21
41,92,479,85,493,101,0.8357957005500793,car,21
41,100,615,235,634,255,0.8357957005500793,car,21
41,111,559,116,584,134,0.8357957005500793,car,21
41,118,471,96,489,108,0.8357957005500793,car,21
41,131,254,311,302,339,0.8357957005500793,car,21
41,145,607,353,663,409,0.8357957005500793,car,21
41,155,568,269,621,351,0.8357957005500793,car,21
41,168,474,308,530,340,0.8357957005500793,car,21
41,180,413,270,470,362,0.8357957005500793,car,21
41,181,256,275,317,299,0.8357957005500793,car,21
42,14,497,96,513,112,0.8357957005500793,car,17
42,24,638,301,665,346,0.8357957005500793,car,17
42,25,347,222,369,244,0.8357957005500793,car,17
42,32,257,346,325,381,0.8357957005500793,car,17
42,41,509,96,541,119,0.8357957005500793,car,17
42,48,282,255,333,277,0.8357957005500793,car,17
42,52,255,279,318,300,0.8357957005500793,car,17
42,55,361,56,373,69,0.8357957005500793,car,17
42,89,371,286,425,312,0.8357957005500793,car,17
42,92,479,85,493,102,0.8357957005500793,car,17
42,100,615,235,634,255,0.8357957005500793,car,17
42,111,559,116,584,134,0.8357957005500793,car,17
42,118,471,96,489,108,0.8357957005500793,car,17
42,131,255,312,301,339,0.8357957005500793,car,17
42,155,569,270,623,351,0.8357957005500793,car,17
42,168,474,308,529,340,0.8357957005500793,car,17
42,180,415,273,471,366,0.8357957005500793,car,17
43,11,637,298,681,347,0.8777220249176025,car,20
43,14,497,96,513,112,0.8777220249176025,car,20
43,24,638,301,665,346,0.8777220249176025,car,20
43,25,347,222,369,244,0.8777220249176025,car,20
43,32,257,346,324,380,0.8777220249176025,car,20
43,41,509,95,540,119,0.8777220249176025,car,20
43,48,282,255,333,277,0.8777220249176025,car,20
43,52,255,279,318,300,0.8777220249176025,car,20
43,55,361,56,372,69,0.8777220249176025,car,20
